Curso,Unidade de execução,Turno,Turma,Inscritos no turno (no 1º semestre é baseado em estimativas),Turnos com capacidade superior à capacidade das características das salas,Turno com inscrições superiores à capacidade das salas,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,Características reais da sala
LS,Teorias Sociológicas Clássicas,L5411-1TP02,"SA3, SA2",91,0,0,,9:30:00,11:00:00,,,,,
LS,Teorias Sociológicas Clássicas,L5411-1TP02,"SA3, SA2",91,0,0,,9:30:00,11:00:00,,,,,
LS,Teorias Sociológicas Clássicas,L5411-1TP02,"SA3, SA2",91,0,0,,9:30:00,11:00:00,,,,,
LS,Teorias Sociológicas Clássicas,L5411-1TP02,"SA3, SA2",91,0,0,,9:30:00,11:00:00,,,,,
LS,Teorias Sociológicas Clássicas,L5411-1TP02,"SA3, SA2",91,0,0,,9:30:00,11:00:00,,,,,
LS,Teorias Sociológicas Clássicas,L5411-1TP02,"SA3, SA2",91,0,0,,9:30:00,11:00:00,,,,,
LS,Teorias Sociológicas Clássicas,L5411-1TP02,"SA3, SA2",91,0,0,,9:30:00,11:00:00,,,,,
LS,Teorias Sociológicas Clássicas,L5411-1TP02,"SA3, SA2",91,0,0,,9:30:00,11:00:00,,,,,
LS,Teorias Sociológicas Clássicas,L5411-1TP02,"SA3, SA2",91,0,0,,9:30:00,11:00:00,,,,,
LS,Teorias Sociológicas Clássicas,L5411-1TP02,"SA3, SA2",91,0,0,,9:30:00,11:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,21:00:00,22:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,19:30:00,21:00:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
LS-PL,Análise de Dados em Ciências Sociais - Descritiva,L5400-1TP01,"S-PL-A2, S-PL-A1",56,0,1,,18:00:00,19:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,13:00:00,14:30:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MIA,Tecnologias da Construção III,L6074TP02,"ARC6, ARC5, ARC4",25,0,0,,9:30:00,11:00:00,,,,,
MCCTI,Participação Política e Poder na Era Digital,01729TP01,MCCTI-ICR-A1,13,0,0,,18:00:00,20:00:00,,,,,
MCCTI,Participação Política e Poder na Era Digital,01729TP01,MCCTI-ICR-A1,13,0,0,,18:00:00,20:00:00,,,,,
MCCTI,Participação Política e Poder na Era Digital,01729TP01,MCCTI-ICR-A1,13,0,0,,18:00:00,20:00:00,,,,,
MCCTI,Participação Política e Poder na Era Digital,01729TP01,MCCTI-ICR-A1,13,0,0,,18:00:00,20:00:00,,,,,
MCCTI,Participação Política e Poder na Era Digital,01729TP01,MCCTI-ICR-A1,13,0,0,,18:00:00,20:00:00,,,,,
MCCTI,Participação Política e Poder na Era Digital,01729TP01,MCCTI-ICR-A1,13,0,0,,18:00:00,20:00:00,,,,,
MCCTI,Participação Política e Poder na Era Digital,01729TP01,MCCTI-ICR-A1,13,0,0,,18:00:00,20:00:00,,,,,
MCCTI,Participação Política e Poder na Era Digital,01729TP01,MCCTI-ICR-A1,13,0,0,,18:00:00,20:00:00,,,,,
MCCTI,Participação Política e Poder na Era Digital,01729TP01,MCCTI-ICR-A1,13,0,0,,18:00:00,20:00:00,,,,,
MCCTI,Participação Política e Poder na Era Digital,01729TP01,MCCTI-ICR-A1,13,0,0,,18:00:00,20:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,13:00:00,14:30:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Matemática,L5027PL02,FCA3,37,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,14:30:00,16:00:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
LFC,Gestão Comparada Internacional,L0558TP02,FCC2,20,0,0,,13:00:00,14:30:00,,,,,
MGI,Negócios Internacionais,IntBuTP01,MGIA1,36,0,0,,18:00:00,20:30:00,,,,,
MGI,Negócios Internacionais,IntBuTP01,MGIA1,36,0,0,,18:00:00,20:30:00,,,,,
MGI,Negócios Internacionais,IntBuTP01,MGIA1,36,0,0,,18:00:00,20:30:00,,,,,
MGI,Negócios Internacionais,IntBuTP01,MGIA1,36,0,0,,18:00:00,20:30:00,,,,,
MGI,Negócios Internacionais,IntBuTP01,MGIA1,36,0,0,,18:00:00,20:30:00,,,,,
MGI,Negócios Internacionais,IntBuTP01,MGIA1,36,0,0,,18:00:00,20:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,19:30:00,21:00:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,21:00:00,22:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
LIGE-PL,Álgebra,L0135TP01,"I-PLA2, I-PLA1",54,0,1,,18:00:00,19:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
MIA,Gramáticas de Composição e Representação III,L2251TP03,"ARC6, ARC5",21,0,0,,8:00:00,9:30:00,,,,,
226,Business Inteligence e Sistemas de Apoio à Decisão,03001TP04,D,22,0,0,,16:00:00,18:00:00,,,,,
226,Business Inteligence e Sistemas de Apoio à Decisão,03001TP04,D,22,0,0,,16:00:00,18:00:00,,,,,
226,Business Inteligence e Sistemas de Apoio à Decisão,03001TP04,D,22,0,0,,16:00:00,18:00:00,,,,,
226,Business Inteligence e Sistemas de Apoio à Decisão,03001TP04,D,22,0,0,,16:00:00,18:00:00,,,,,
226,Business Inteligence e Sistemas de Apoio à Decisão,03001TP04,D,22,0,0,,16:00:00,18:00:00,,,,,
226,Business Inteligence e Sistemas de Apoio à Decisão,03001TP04,D,22,0,0,,16:00:00,18:00:00,,,,,
226,Business Inteligence e Sistemas de Apoio à Decisão,03001TP04,D,22,0,0,,16:00:00,18:00:00,,,,,
226,Business Inteligence e Sistemas de Apoio à Decisão,03001TP04,D,22,0,0,,16:00:00,18:00:00,,,,,
226,Business Inteligence e Sistemas de Apoio à Decisão,03001TP04,D,22,0,0,,16:00:00,18:00:00,,,,,
226,Business Inteligence e Sistemas de Apoio à Decisão,03001TP04,D,22,0,0,,16:00:00,18:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,20:00:00,22:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,20:00:00,22:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,20:00:00,22:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,20:00:00,22:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,20:00:00,22:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,20:00:00,22:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,18:00:00,20:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,18:00:00,20:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,18:00:00,20:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,18:00:00,20:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,18:00:00,20:00:00,,,,,
MPCPCJR,Avaliação Psicológica da Criança e do Adulto,02817TP02,MPCPCJRA1,28,0,0,,18:00:00,20:00:00,,,,,
ISCTE-IUL,Seminário em Métodos de Pesquisa e Análise na Internet,02677TP01,SEMIN_15,6,0,1,,14:00:00,16:00:00,,,,,
ISCTE-IUL,Seminário em Métodos de Pesquisa e Análise na Internet,02677TP01,SEMIN_15,6,0,1,,14:00:00,16:00:00,,,,,
ISCTE-IUL,Seminário em Métodos de Pesquisa e Análise na Internet,02677TP01,SEMIN_15,6,0,1,,14:00:00,16:00:00,,,,,
ISCTE-IUL,Seminário em Métodos de Pesquisa e Análise na Internet,02677TP01,SEMIN_15,6,0,1,,14:00:00,16:00:00,,,,,
ISCTE-IUL,Seminário em Métodos de Pesquisa e Análise na Internet,02677TP01,SEMIN_15,6,0,1,,14:00:00,16:00:00,,,,,
ISCTE-IUL,Seminário em Métodos de Pesquisa e Análise na Internet,02677TP01,SEMIN_15,6,0,1,,14:00:00,16:00:00,,,,,
ISCTE-IUL,Seminário em Métodos de Pesquisa e Análise na Internet,02677TP01,SEMIN_15,6,0,1,,14:00:00,16:00:00,,,,,
